@relation 'sysdev-weka.filters.unsupervised.attribute.Remove-R1-8,10,12-14,16-22'

@attribute x-mean1000 numeric
@attribute z-mean1000 numeric
@attribute abs-var1000 numeric
@attribute class {WALKING,STANDING,SITTING}

@data
-8.486524,1.296552,47.136896,WALKING
-8.91085,1.485142,43.569173,WALKING
-9.193735,1.711056,44.675382,WALKING
-8.816556,1.7916,44.320119,WALKING
-8.368656,1.862321,46.757602,WALKING
-6.825652,1.866607,22.032375,WALKING
-6.742072,1.838747,20.361022,WALKING
-7.201759,1.838747,18.890672,WALKING
-7.614298,1.815173,21.605657,WALKING
-7.902234,1.816857,22.169712,WALKING
-8.197747,1.991976,20.729894,WALKING
-6.83401,1.838747,17.801082,WALKING
-6.519194,1.810887,18.115676,WALKING
-6.359,1.736594,17.146684,WALKING
-6.410076,1.455674,17.048312,WALKING
-6.647778,1.626584,17.288003,WALKING
-7.354988,1.685518,18.566099,WALKING
-7.543577,1.838747,17.868117,WALKING
-7.800745,2.117345,18.412545,WALKING
-7.07639,2.228784,14.803381,WALKING
-6.435614,2.228784,11.282176,WALKING
-7.327128,2.395943,29.195824,WALKING
-8.095594,2.477201,39.618263,WALKING
-8.439377,2.404515,39.418372,WALKING
-8.668378,2.320323,37.92088,WALKING
-10.470642,2.375048,29.401976,WALKING
-11.032482,1.777455,37.318069,WALKING
-10.976762,1.894466,33.9482,WALKING
-11.28322,2.005906,30.397775,WALKING
-11.868276,2.089485,22.076143,WALKING
-11.979715,2.005906,19.826,WALKING
-10.726024,1.685518,11.739261,WALKING
-10.657922,1.702543,13.167079,WALKING
-11.236787,1.906849,13.732475,WALKING
-11.611346,2.213306,20.264164,WALKING
-12.043792,2.237142,21.77527,WALKING
-11.394659,2.117345,28.367413,WALKING
-10.921042,2.145205,27.439349,WALKING
-11.168685,1.362035,33.507149,WALKING
-11.400231,1.195186,30.983633,WALKING
-12.319604,1.103248,25.433627,WALKING
-11.982501,1.348415,31.78543,WALKING
-11.28322,1.42085,38.244916,WALKING
-10.205045,1.348415,46.506752,WALKING
-9.89023,1.36513,44.27939,WALKING
-9.857727,1.353522,40.615909,WALKING
-8.803697,1.197971,25.503454,WALKING
-9.054436,1.170112,22.870995,WALKING
-8.608679,1.225831,26.648246,WALKING
-8.223285,1.251369,27.532638,WALKING
-7.991477,1.225831,26.71504,WALKING
-7.946014,1.225831,24.514812,WALKING
-8.110917,1.389275,23.651806,WALKING
-7.398768,1.751187,14.532852,WALKING
-7.75574,1.744452,13.626434,WALKING
-7.865751,1.889823,14.230164,WALKING
-7.614298,1.909468,14.435487,WALKING
-7.331414,1.933042,14.221806,WALKING
-7.04853,2.043052,12.332839,WALKING
-8.109346,2.168778,18.308214,WALKING
-9.528052,2.535242,24.958777,WALKING
-9.11712,2.400586,26.659514,WALKING
-8.302221,2.368083,31.283281,WALKING
-7.772885,2.173064,32.56178,WALKING
-7.967903,1.762132,30.926503,WALKING
-8.39223,1.650157,32.619504,WALKING
-8.734048,1.597959,33.141517,WALKING
-10.136682,1.485142,31.305094,WALKING
-9.333033,1.33727,36.892419,WALKING
-9.014967,1.37906,35.958404,WALKING
-8.299899,1.276908,26.586902,WALKING
-8.39223,1.296552,24.766742,WALKING
-10.143754,1.409706,18.857634,WALKING
-10.531005,1.504429,20.155758,WALKING
-10.828176,1.608903,20.607633,WALKING
-11.079629,1.626584,20.644744,WALKING
-10.584582,1.744452,27.887409,WALKING
-9.132443,1.900038,33.24418,WALKING
-9.082295,1.755168,30.307614,WALKING
-9.39804,1.608904,29.785762,WALKING
-10.879253,1.37906,27.340458,WALKING
-11.369585,1.225831,28.920297,WALKING
-11.506098,1.253691,26.68717,WALKING
-10.930329,1.353522,31.537213,WALKING
-9.101797,0.858082,28.625289,WALKING
-9.360893,0.891514,27.459861,WALKING
-9.227785,1.089628,28.34095,WALKING
-8.703402,1.195185,30.408066,WALKING
-8.246501,1.281551,31.753642,WALKING
-6.63992,1.481213,17.126852,WALKING
-6.917191,1.313391,15.498957,WALKING
-7.431602,1.110909,17.009203,WALKING
-8.082825,0.881066,25.596144,WALKING
-8.236054,0.804452,27.9923,WALKING
-8.070056,1.191781,25.336601,WALKING
-7.722737,1.37906,24.720725,WALKING
-8.42759,1.225831,24.604024,WALKING
-8.172208,1.259882,22.859631,WALKING
-8.213069,1.287123,20.61024,WALKING
-8.44152,1.337271,19.81423,WALKING
-8.938353,1.430137,23.579623,WALKING
-8.734048,1.74681,27.847515,WALKING
-8.330081,1.755168,28.620583,WALKING
-6.912326,1.804696,22.803303,WALKING
-7.082581,1.532289,21.896334,WALKING
-7.354988,1.409706,20.92864,WALKING
-7.828604,1.309411,23.316258,WALKING
-8.197747,1.225831,24.282776,WALKING
-7.393295,1.187524,21.924953,WALKING
-7.150682,1.362035,20.32544,WALKING
-6.956593,1.409706,18.933056,WALKING
-7.232405,1.440352,17.715696,WALKING
-7.814674,1.409706,17.037898,WALKING
-7.814674,2.298434,20.329776,WALKING
-7.967903,2.188984,17.713462,WALKING
-7.584831,2.06859,17.606558,WALKING
-8.070056,1.583365,23.152489,WALKING
-7.486327,1.532289,23.688351,WALKING
-7.201759,1.417367,21.922331,WALKING
-7.45714,1.293933,20.419466,WALKING
-8.059841,1.133894,24.607769,WALKING
-8.642111,0.919373,28.841615,WALKING
-8.636539,1.225831,26.225314,WALKING
-8.190782,1.39299,27.436071,WALKING
-7.865751,1.455675,27.224247,WALKING
-7.637872,1.437994,26.30198,WALKING
-7.595776,1.42284,24.467031,WALKING
-7.213546,1.320126,20.881628,WALKING
-7.826461,1.320126,24.320655,WALKING
-8.376514,1.251369,20.821824,WALKING
-8.299899,1.327984,21.896557,WALKING
-7.840213,1.404598,24.29572,WALKING
-6.742072,1.110909,17.873063,WALKING
-7.389039,1.157729,22.819328,WALKING
-7.600154,1.409706,21.854004,WALKING
-7.828604,1.699448,20.90611,WALKING
-7.942365,1.889823,19.367071,WALKING
-8.107202,2.145205,20.028398,WALKING
-7.814674,2.196281,20.145101,WALKING
-7.354988,2.247357,20.633527,WALKING
-6.76761,2.272895,15.321406,WALKING
-6.930662,2.215926,14.739079,WALKING
-7.402135,2.333794,18.635887,WALKING
-7.920756,2.380941,18.467747,WALKING
-7.924124,2.298434,17.148688,WALKING
-7.967903,2.342213,16.526717,WALKING
-7.159969,2.173065,14.782804,WALKING
-6.946377,2.094128,14.532726,WALKING
-6.793148,1.813209,13.798812,WALKING
-7.252835,1.557827,16.405414,WALKING
-7.967903,1.327984,19.882622,WALKING
-8.692258,1.504429,18.88096,WALKING
-8.504204,1.711056,18.108569,WALKING
-8.14667,1.838747,20.273609,WALKING
-7.482678,1.813209,18.777895,WALKING
-7.171113,1.74681,18.843407,WALKING
-7.243549,1.671588,17.236073,WALKING
-7.482678,1.65998,17.137094,WALKING
-7.826461,1.673731,18.767482,WALKING
-8.453128,1.634442,15.676608,WALKING
-7.416279,2.022622,13.696879,WALKING
-7.159969,2.033765,13.749,WALKING
-6.630633,1.810887,12.552595,WALKING
-6.769932,1.504429,12.797747,WALKING
-7.354988,1.225831,14.430668,WALKING
-7.884324,1.42085,13.750828,WALKING
-8.095594,1.634442,13.466422,WALKING
-8.015051,1.815173,12.606701,WALKING
-7.745025,2.145205,14.556977,WALKING
-7.04853,2.228784,12.160858,WALKING
-7.73806,2.145205,22.546138,WALKING
-8.745835,1.768026,24.086608,WALKING
-9.00986,2.022622,26.915311,WALKING
-8.396944,1.900038,31.325861,WALKING
-7.753383,1.716164,34.017288,WALKING
-7.6308,1.470997,34.71042,WALKING
-7.912184,1.42085,32.951152,WALKING
-8.803698,1.086532,36.958176,WALKING
-8.42759,0.995988,36.32626,WALKING
-9.227786,0.817221,42.698984,WALKING
-9.408255,0.888728,39.374556,WALKING
-8.915137,1.058672,40.037244,WALKING
-8.555281,1.149217,39.478616,WALKING
-8.376514,1.276907,39.948135,WALKING
-8.462951,1.272978,37.051359,WALKING
-8.690268,1.269611,35.776071,WALKING
-9.847511,1.409706,41.562424,WALKING
-10.288227,1.33528,38.462566,WALKING
-10.089534,1.414421,44.87383,WALKING
-8.887277,1.685518,43.824387,WALKING
-8.079343,1.810887,37.266506,WALKING
-8.504205,1.685518,37.921005,WALKING
-9.295887,1.404598,37.713963,WALKING
-10.447426,1.170112,38.66579,WALKING
-10.642444,1.114392,38.690413,WALKING
-9.714713,1.195186,45.427595,WALKING
-9.249454,1.309411,45.286534,WALKING
-8.218641,1.225831,32.120362,WALKING
-8.664398,1.170112,28.971098,WALKING
-9.500192,1.123679,23.200277,WALKING
-9.476619,1.107963,21.441914,WALKING
-9.149955,1.116382,22.831775,WALKING
-7.389038,1.736594,13.525265,WALKING
-7.171113,1.685518,13.051864,WALKING
-7.215689,1.532289,11.900419,WALKING
-7.431602,1.583365,12.015126,WALKING
-7.865751,1.736594,12.020108,WALKING
-8.453128,1.915361,11.997173,WALKING
-8.305007,2.206496,12.2663,WALKING
-7.967903,2.312363,13.423881,WALKING
-7.635907,2.298434,14.494987,WALKING
-7.717165,2.563102,20.321594,WALKING
-8.552959,2.75812,25.590836,WALKING
-9.335177,2.687399,28.928144,WALKING
-9.759503,2.734547,25.566521,WALKING
-9.405898,2.923136,31.738127,WALKING
-8.552959,2.618822,42.030214,WALKING
-9.082295,2.312364,45.500496,WALKING
-9.244811,2.272896,42.277937,WALKING
-9.240882,2.428089,39.025971,WALKING
-9.570913,2.522384,35.335258,WALKING
-7.929596,2.75812,23.946674,WALKING
-7.661445,2.860273,22.346048,WALKING
-7.324342,2.850058,21.80501,WALKING
-8.197747,3.064578,17.67279,WALKING
-9.125633,3.030527,29.809935,WALKING
-9.776004,3.003287,35.457563,WALKING
-9.973809,2.86956,33.057794,WALKING
-10.08757,2.783658,30.543767,WALKING
-9.500193,2.75812,34.946162,WALKING
-9.026576,2.618821,36.416542,WALKING
-8.608679,2.340223,40.281602,WALKING
-8.248823,2.221819,39.883685,WALKING
-8.085772,2.098057,37.56238,WALKING
-8.836201,2.196281,37.183356,WALKING
-8.745835,2.31022,34.564038,WALKING
-8.146671,2.298433,25.754799,WALKING
-7.201759,2.247357,15.892118,WALKING
-7.001383,2.192352,15.620231,WALKING
-7.074068,2.426124,26.948045,WALKING
-7.567151,2.49881,31.205922,WALKING
-8.172209,2.707044,33.900874,WALKING
-8.345082,2.640252,31.986839,WALKING
-9.054436,2.953139,30.753171,WALKING
-9.360893,2.535242,32.861067,WALKING
-10.089534,2.121631,33.245208,WALKING
-10.466713,1.885894,33.405007,WALKING
-10.375786,2.079535,31.261199,WALKING
-11.74755,2.017514,16.608975,WALKING
-11.716118,2.027336,15.350971,WALKING
-11.456808,1.933042,11.275866,WALKING
-12.15616,1.940899,18.880666,WALKING
-11.456808,1.980189,29.527668,WALKING
-11.40966,2.003763,30.71002,WALKING
-11.126776,2.003763,31.094809,WALKING
-10.558865,2.256644,32.923467,WALKING
-10.751562,2.06859,30.880633,WALKING
-10.914613,1.933042,29.077114,WALKING
-11.221071,1.720879,29.704221,WALKING
-11.120041,1.794967,27.59993,WALKING
-10.062032,2.017514,23.541373,WALKING
-9.641634,2.098057,25.645799,WALKING
-9.237514,2.123315,27.820178,WALKING
-9.295887,2.043052,20.550981,WALKING
-9.857726,2.247357,27.381174,WALKING
-9.583772,2.535242,28.622997,WALKING
-9.528052,2.646681,28.088963,WALKING
-8.925584,2.221819,33.960205,WALKING
-8.512717,2.213306,33.288479,WALKING
-8.172208,2.043052,37.408054,WALKING
-8.138158,1.906849,38.413217,WALKING
-8.963891,1.723825,36.019539,WALKING
-9.057531,1.804696,32.209443,WALKING
-9.163089,2.053267,29.259234,WALKING
-9.305174,2.228784,26.943146,WALKING
-9.168196,2.400586,25.170644,WALKING
-8.863703,2.475236,25.319979,WALKING
-7.082581,2.894324,13.274368,WALKING
-6.83401,2.788766,12.996113,WALKING
-6.909231,2.702401,11.919545,WALKING
-7.875966,2.696829,11.141136,WALKING
-8.41366,2.618822,15.868405,WALKING
-8.948569,2.819412,23.337146,WALKING
-9.653422,2.666183,35.667697,WALKING
-9.615114,2.030283,46.275755,WALKING
-9.159684,1.872798,44.453599,WALKING
-9.193735,1.716164,40.015212,WALKING
-9.500193,1.588009,38.051044,WALKING
-9.832189,1.430136,37.106249,WALKING
-11.55346,1.133894,30.294655,WALKING
-11.589678,1.142252,27.566864,WALKING
-11.364478,1.327984,26.350405,WALKING
-10.843892,1.367273,30.472011,WALKING
-10.529015,1.37906,30.834215,WALKING
-9.082295,1.114392,22.603036,WALKING
-9.244811,1.200293,21.34197,WALKING
-10.062032,1.327984,19.126031,WALKING
-10.726024,2.009001,26.667799,WALKING
-10.205045,1.930684,29.086706,WALKING
-9.667351,1.922326,32.166423,WALKING
-9.244811,1.838747,33.475251,WALKING
-8.810662,1.762132,39.005709,WALKING
-8.921328,1.56634,34.827525,WALKING
-9.316318,1.348414,33.988128,WALKING
-9.639491,1.281551,32.87899,WALKING
-10.036494,1.251369,33.526408,WALKING
-9.193735,1.103248,39.631675,WALKING
-8.747978,1.197971,39.37419,WALKING
-8.42759,1.225831,38.179682,WALKING
-8.648921,0.987475,25.95757,WALKING
-9.040506,1.072602,26.392385,WALKING
-9.305174,1.114392,25.396407,WALKING
-9.219273,1.09814,23.472345,WALKING
-8.887277,1.131536,24.489205,WALKING
-8.558929,1.138272,25.591375,WALKING
-6.956593,1.501643,17.6523,WALKING
-7.132109,1.36513,16.563347,WALKING
-7.533755,1.200293,18.466778,WALKING
-8.948568,0.766144,21.282245,WALKING
-9.388753,0.724355,23.092477,WALKING
-9.627883,0.740606,22.384089,WALKING
-9.295887,0.646966,25.146949,WALKING
-8.856631,0.79679,25.983763,WALKING
-8.580819,0.891514,25.049585,WALKING
-9.469547,0.888728,19.69431,WALKING
-11.216356,1.593581,25.938604,WALKING
-10.531005,1.588009,32.806969,WALKING
-9.985417,1.532289,36.531661,WALKING
-9.321425,1.608904,37.219235,WALKING
-8.720118,1.671588,35.097506,WALKING
-9.168196,1.481213,36.319857,WALKING
-9.500192,1.320126,36.002375,WALKING
-10.726023,0.947233,37.14515,WALKING
-10.266337,1.09814,38.336262,WALKING
-9.80665,1.178684,39.85955,WALKING
-8.692258,1.002953,44.104288,WALKING
-8.769408,1.037242,38.078101,WALKING
-8.533672,0.942947,32.061409,WALKING
-8.931056,1.028823,33.858902,WALKING
-9.959879,1.072602,40.018174,WALKING
-9.583772,1.560149,43.269398,WALKING
-10.817961,1.225831,37.327223,WALKING
-11.76798,1.011311,29.728229,WALKING
-12.411541,0.827436,26.549468,WALKING
-12.013146,1.072602,32.15575,WALKING
-11.338939,1.225831,37.746933,WALKING
-10.174399,1.225831,45.138767,WALKING
-8.734048,1.187524,27.77441,WALKING
-8.785124,1.225831,24.73419,WALKING
-9.101797,1.256477,24.083659,WALKING
-9.528052,1.309411,25.622395,WALKING
-10.164184,1.37906,32.663721,WALKING
-10.631729,1.461568,35.682291,WALKING
-10.395992,1.60301,39.719652,WALKING
-9.80665,1.697305,43.773213,WALKING
-9.193734,1.7916,38.838437,WALKING
-10.010955,1.455675,37.644139,WALKING
-10.623871,1.302446,32.875136,WALKING
-11.450378,1.142252,31.366225,WALKING
-10.879252,1.276908,35.70878,WALKING
-10.372418,1.3437,38.776482,WALKING
-9.853798,1.3437,41.959905,WALKING
-9.040506,1.149217,24.158506,WALKING
-9.295887,1.225831,22.555052,WALKING
-9.776005,1.348415,24.570308,WALKING
-9.639491,1.281551,22.688622,WALKING
-9.219273,1.276908,24.706153,WALKING
-7.875966,1.624227,27.487728,WALKING
-7.522147,1.560149,27.459616,WALKING
-7.406064,1.455675,25.522164,WALKING
-7.899802,1.464187,22.391924,WALKING
-6.698292,1.532289,13.215107,WALKING
-7.406064,2.094128,16.175932,WALKING
-7.442547,2.364103,13.867117,WALKING
-7.163452,2.451663,13.137012,WALKING
-6.878276,2.451663,12.787855,WALKING
-7.573886,3.020799,11.122292,WALKING
-7.623138,2.873042,9.750091,WALKING
-7.967903,2.72407,10.413068,WALKING
-8.519527,2.666183,14.752353,WALKING
-8.747978,2.451663,14.417207,WALKING
-8.46938,2.228784,14.781874,WALKING
-8.14667,2.094129,15.921531,WALKING
-7.826461,2.003763,17.050829,WALKING
-7.595776,1.904417,17.228867,WALKING
-7.420657,1.685518,16.052817,WALKING
-7.520003,1.272979,18.951306,WALKING
-8.14667,1.225831,18.623722,WALKING
-8.274361,1.390847,17.569935,WALKING
-8.376514,1.455675,18.245421,WALKING
-7.865751,1.532289,18.943496,WALKING
-7.125144,1.506751,14.21893,WALKING
-6.658493,1.783027,12.760704,WALKING
-6.844225,1.787671,12.449509,WALKING
-7.998549,2.083913,12.266219,WALKING
-8.330081,2.005906,13.380181,WALKING
-8.453128,1.889823,12.6052,WALKING
-8.299899,1.864285,13.649061,WALKING
-7.252835,1.685518,13.735673,WALKING
-6.869763,1.430136,13.182298,WALKING
-7.04853,1.320126,12.847875,WALKING
-7.543577,1.037242,16.664024,WALKING
-8.504204,0.740606,18.806522,WALKING
-8.533672,0.966521,17.37041,WALKING
-7.998549,0.980665,17.88592,WALKING
-7.477571,1.16454,18.694777,WALKING
-7.661445,1.362035,19.92036,WALKING
-7.508216,1.409706,18.351303,WALKING
-7.998549,1.470998,17.101707,WALKING
-8.35794,1.44871,18.222859,WALKING
-8.938353,1.455675,24.304248,WALKING
-9.091582,1.506751,22.484971,WALKING
-7.84532,2.083913,23.259102,WALKING
-7.494287,2.061625,23.566839,WALKING
-7.07639,1.838747,24.919911,WALKING
-7.125144,1.711056,22.883353,WALKING
-7.584831,1.37906,25.53702,WALKING
-7.802888,1.555863,24.888374,WALKING
-8.504205,1.608904,23.40403,WALKING
-7.45714,1.991976,24.156973,WALKING
-6.665458,2.017514,12.964181,WALKING
-6.869763,2.06859,14.108318,WALKING
-7.772885,2.061625,14.56149,WALKING
-8.299899,2.06859,19.490312,WALKING
-9.028719,2.098057,30.750669,WALKING
-9.09944,2.074484,29.472073,WALKING
-9.002199,1.762133,44.779798,WALKING
-8.478667,1.702543,44.175961,WALKING
-8.21307,1.624226,41.111867,WALKING
-8.79534,1.440352,38.434693,WALKING
-9.221595,1.281551,38.385853,WALKING
-9.945949,1.086532,38.991413,WALKING
-10.335987,0.947233,41.267007,WALKING
-10.266337,1.047064,37.892917,WALKING
-9.83451,1.170112,38.035287,WALKING
-9.165875,1.281551,25.55098,WALKING
-9.388753,1.532289,23.003519,WALKING
-8.65154,1.720879,24.897412,WALKING
-9.54734,1.815173,27.429552,WALKING
-10.156888,1.882527,35.502217,WALKING
-10.901143,2.75812,49.698633,WALKING
-12.411542,2.247357,37.394702,WALKING
-11.557838,2.013866,41.367807,WALKING
-10.649409,1.953669,48.262808,WALKING
-7.477571,1.287123,22.2161,WALKING
-8.631896,1.072602,31.401454,WALKING
-9.018616,1.094492,28.680911,WALKING
-9.308657,1.37906,26.289572,WALKING
-9.534244,1.668493,24.193835,WALKING
-9.469547,1.869393,21.883254,WALKING
-9.138015,2.005906,22.02853,WALKING
-8.759586,2.043052,23.005302,WALKING
-9.170161,2.098057,25.331868,WALKING
-9.594487,2.215926,34.429439,WALKING
-10.753884,2.646681,36.146613,WALKING
-10.930329,2.528277,33.875021,WALKING
-11.056055,2.404515,31.633814,WALKING
-10.747914,2.254654,31.987779,WALKING
-10.930329,2.426124,27.457743,WALKING
-12.65233,1.35717,20.581175,WALKING
-12.126974,0.963153,13.400186,WALKING
-12.334927,0.919374,12.295725,WALKING
-12.054008,1.055577,11.968173,WALKING
-11.369585,1.133894,18.991355,WALKING
-10.682244,1.006933,17.325193,WALKING
-10.649409,1.072603,15.168892,WALKING
-10.96438,1.191781,15.117043,WALKING
-11.304888,1.464187,16.163564,WALKING
-10.940544,1.409706,17.027528,WALKING
-10.391706,1.44871,21.628383,WALKING
-9.101797,1.716164,24.822803,WALKING
-8.692258,1.643728,26.032933,WALKING
-8.606357,1.532289,24.058927,WALKING
-8.488882,1.593581,21.827564,WALKING
-8.703402,1.838747,22.695944,WALKING
-8.104107,2.111154,18.881084,WALKING
-7.937258,2.237142,17.502264,WALKING
-7.633586,2.228784,17.485299,WALKING
-7.712522,2.911349,13.015422,WALKING
-9.193734,2.977019,37.737374,WALKING
-9.921572,2.949657,41.13364,WALKING
-10.385515,2.75812,39.811887,WALKING
-10.695378,2.5436,37.347382,WALKING
-10.503145,2.312364,34.852347,WALKING
-9.959879,2.053267,44.430202,WALKING
-9.388753,1.978046,47.171404,WALKING
-8.938353,1.889823,47.901751,WALKING
-9.453045,1.815173,50.296402,WALKING
-9.570913,1.720878,50.812179,WALKING
-10.36849,1.78767,48.679233,WALKING
-10.853714,2.043052,43.05343,WALKING
-10.490287,2.168778,43.036753,WALKING
-9.948092,1.980189,33.249653,WALKING
-9.877371,1.956615,31.342701,WALKING
-9.948092,2.098057,32.654104,WALKING
-10.463346,2.145205,37.271791,WALKING
-10.608155,2.380941,39.627668,WALKING
-11.197497,2.357368,34.273929,WALKING
-12.360465,2.426124,16.118652,WALKING
-12.181698,2.34951,14.554076,WALKING
-12.536911,1.838747,15.986331,WALKING
-12.590309,1.65998,14.709602,WALKING
-12.611918,1.60301,13.591371,WALKING
-12.93933,1.021526,8.947026,WALKING
-12.258313,1.225831,4.740932,WALKING
-12.105084,1.532289,4.747114,WALKING
-11.645397,1.476569,8.457574,WALKING
-11.369585,1.470997,8.198748,WALKING
-11.645397,1.770645,10.925708,WALKING
-12.288958,1.900038,17.268639,WALKING
-12.843368,2.033765,21.880205,WALKING
-11.923995,2.173064,33.857824,WALKING
-11.338939,2.228784,37.94484,WALKING
-11.19964,2.145205,37.484126,WALKING
-11.617537,1.810887,37.557902,WALKING
-11.798626,1.634442,35.09175,WALKING
-11.951855,1.532289,32.94721,WALKING
-11.881134,1.390847,33.206933,WALKING
-11.776736,1.641738,31.07022,WALKING
-11.338939,1.44473,37.807132,WALKING
-11.291792,1.508715,41.100741,WALKING
-9.611632,1.114392,22.99581,WALKING
-10.010956,1.174755,24.639988,WALKING
-11.589678,1.33727,25.233123,WALKING
-12.258313,1.560149,33.386869,WALKING
-12.386004,1.608904,30.965753,WALKING
-12.329034,1.650157,28.682253,WALKING
-11.798626,1.576069,34.025446,WALKING
-11.624967,1.470998,32.661516,WALKING
-12.105084,1.317769,36.071116,WALKING
-12.202593,1.114392,32.953443,WALKING
-12.43708,0.944912,31.398845,WALKING
-12.376181,0.966521,29.047177,WALKING
-12.776934,1.202258,23.870821,WALKING
-12.15616,1.200293,34.655505,WALKING
-11.18571,1.098141,32.443617,WALKING
-9.990525,0.735499,23.932141,WALKING
-10.930329,0.919373,20.230258,WALKING
-11.277648,1.011311,20.384696,WALKING
-10.558865,1.114392,29.2055,WALKING
-9.285672,1.501643,37.575712,WALKING
-8.335653,1.654872,32.47642,WALKING
-8.151778,1.501643,30.502672,WALKING
-8.182424,1.011311,30.206614,WALKING
-8.552959,0.919373,30.035157,WALKING
-8.8362,0.791683,29.209337,WALKING
-9.449116,0.715068,27.323239,WALKING
-9.883265,0.944912,26.638798,WALKING
-9.500192,1.037242,28.016681,WALKING
-9.924519,1.178684,22.78913,WALKING
-11.673257,1.47657,20.183764,WALKING
-11.951855,1.671588,22.653643,WALKING
-11.116061,1.810887,35.78134,WALKING
-10.598333,1.736594,38.923655,WALKING
-10.561008,1.650158,35.997393,WALKING
-10.649409,1.787671,40.613793,WALKING
-10.879253,1.481213,42.310733,WALKING
-11.236787,1.583365,36.838792,WALKING
-10.879253,1.624226,45.523663,WALKING
-10.280267,1.699448,47.957813,WALKING
-9.781112,1.736594,49.132937,WALKING
-9.476619,1.744452,47.562101,WALKING
-9.146587,1.650157,44.495099,WALKING
-9.281294,1.663628,40.449587,WALKING
-9.193735,1.978046,42.105615,WALKING
-8.246501,2.061625,40.766473,WALKING
-7.995763,1.810887,41.247691,WALKING
-8.197747,1.634442,38.573634,WALKING
-8.580819,1.461568,38.89751,WALKING
-8.952946,1.33528,39.571787,WALKING
-10.781743,0.835794,37.093428,WALKING
-10.726024,0.944912,34.039757,WALKING
-9.745359,0.919373,43.848465,WALKING
-9.333034,1.002953,43.147602,WALKING
-8.41366,0.891514,27.734961,WALKING
-8.631895,0.919373,26.523896,WALKING
-9.052292,1.013668,28.860253,WALKING
-9.500192,1.094492,32.005332,WALKING
-9.00986,1.654872,34.206294,WALKING
-8.608679,1.588009,34.44248,WALKING
-8.051483,1.615869,30.061553,WALKING
-8.274361,1.455675,28.517651,WALKING
-9.285672,1.011311,31.506579,WALKING
-9.723071,0.891514,32.379705,WALKING
-10.252407,0.807934,34.280688,WALKING
-9.255026,0.827436,37.788035,WALKING
-8.151778,0.827436,32.625746,WALKING
-8.121132,0.919374,32.876424,WALKING
-7.828604,1.002953,31.575409,WALKING
-7.763598,1.047064,29.034197,WALKING
-7.897182,1.084389,27.253059,WALKING
-8.912815,1.149217,27.34986,WALKING
-9.551269,1.787671,48.414505,WALKING
-9.091582,1.97495,51.716789,WALKING
-8.64211,1.900038,50.340461,WALKING
-8.44152,1.783027,46.670811,WALKING
-8.998716,1.588009,43.731453,WALKING
-9.346963,1.430136,42.596597,WALKING
-10.143754,1.624227,45.363312,WALKING
-9.561484,1.74681,44.892009,WALKING
-7.389039,1.668493,18.21835,WALKING
-7.079176,1.716164,17.864695,WALKING
-6.909231,1.727308,16.793085,WALKING
-7.187829,1.755168,16.048712,WALKING
-7.533755,1.736594,17.388577,WALKING
-7.991477,1.768026,21.206246,WALKING
-8.055463,1.707408,19.795223,WALKING
-7.906612,2.206496,17.424872,WALKING
-7.577866,2.173065,18.115897,WALKING
-7.354988,2.06859,17.743414,WALKING
-7.04853,1.762132,15.814743,WALKING
-7.522147,1.33727,17.711002,WALKING
-7.942365,1.174755,19.922144,WALKING
-8.887277,0.975093,19.369124,WALKING
-8.810662,1.225831,17.904399,WALKING
-8.580819,1.327984,19.712515,WALKING
-8.01898,1.404598,20.136998,WALKING
-7.159969,1.44871,16.34756,WALKING
-7.150682,1.481213,14.985791,WALKING
-7.30784,1.485142,14.50911,WALKING
-8.038624,1.461568,21.731557,WALKING
-8.974836,1.44473,26.138084,WALKING
-9.237514,1.313391,22.958062,WALKING
-8.734048,1.37906,23.95304,WALKING
-10.317413,0.97045,27.546233,WALKING
-9.438901,0.858082,22.272901,WALKING
-9.704497,1.123679,19.837426,WALKING
-9.85043,1.663628,17.323429,WALKING
-9.959879,2.06859,15.273537,WALKING
-9.466141,2.213307,17.362297,WALKING
-10.051816,2.114559,22.427617,WALKING
-10.753883,2.005906,31.015009,WALKING
-11.390015,2.043052,37.717815,WALKING
-11.456807,2.098057,34.908859,WALKING
-11.40966,2.286647,35.298308,WALKING
-11.141931,2.320323,34.617361,WALKING
-11.59825,2.380941,30.758361,WALKING
-10.787315,2.421017,46.219465,WALKING
-10.909898,1.930684,46.344733,WALKING
-11.921209,1.624226,42.514261,WALKING
-11.461522,1.685518,39.750005,WALKING
-10.062032,1.481213,23.28198,WALKING
-10.332007,1.794967,20.744647,WALKING
-9.921572,1.685518,20.331844,WALKING
-9.908803,1.532289,18.072849,WALKING
-10.205045,1.532289,18.00962,WALKING
-10.809603,1.615869,23.712923,WALKING
-12.063294,1.643728,33.285187,WALKING
-12.334927,1.685518,32.166658,WALKING
-12.352608,1.720879,29.696587,WALKING
-12.776934,1.720879,21.884763,WALKING
-12.367762,1.641738,24.72897,WALKING
-12.299174,1.532289,23.234168,WALKING
-12.462618,1.327984,26.593919,WALKING
-12.615847,0.919374,26.748381,WALKING
-13.177686,0.791683,21.352219,WALKING
-12.319604,0.858082,33.466359,WALKING
-11.589678,1.002953,40.45709,WALKING
-11.006943,1.072603,44.544746,WALKING
-8.799717,0.831814,37.113538,WALKING
-9.002198,0.842759,33.073794,WALKING
